"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",15,FALSE,FALSE,FALSE,FALSE,3,0.641494117379427,0.641494117379427,0.00156061018024284,612.859537706514,0.999999654978967,3,NA,"(troot(x4)*x6)*troot(x4)","((troot(x4)*x6)*troot(x4))*x6","x6",0.99964114499259,0.99964114499259,0.972288838943758
"P2",15,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000815382128817656,687.684548542456,0.999999896397214,3,NA,"troot(x4*(x4*x6))","x4","x4*x6",0.988138349108387,0.93191266535074,0.924557996318147
"P3",15,FALSE,FALSE,FALSE,FALSE,5,0.386900579904212,0.386900579904212,0.000924933329610645,663.291631107457,0.999999910753011,5,NA,"troot((x4*exp_dbl(1))*x4)","troot((x4*exp_dbl(1))*x4)*x6","x9",1,1,0.564034481758117
"P4",15,FALSE,FALSE,FALSE,FALSE,4,0.783898223740874,0.783898223740874,0.0013419207926556,643.16671415095,0.999999865481196,4,NA,"troot(x4)*(exp_dbl(exp_dbl(troot(x4)))*(x6*troot(x4)))","troot(x4)*troot(x4)","x5",1,1,0.277185567903665
"P6",15,TRUE,FALSE,FALSE,FALSE,2,0.733983299693192,0.600974949539788,0.000855435877207373,683.919814751586,0.999999888981359,3,NA,"troot((x6*x4)*x4)","x4*x2","x4",1,0.999853834987086,0.234223800219125
"P5",16,FALSE,FALSE,FALSE,FALSE,4,0.518871607604619,0.518871607604619,0.00976756748700017,673.488289482678,0.999853715352675,4,NA,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x5",0.988477223911009,0.977493806742355,0.326708206532419
"P1",16,FALSE,FALSE,FALSE,FALSE,12,0.61794673970272,0.61794673970272,1.3711238948153,563.466950612362,-2.05640860240003,12,NA,"troot(x4)","sigmoid(troot(x4))","(x4*x3)*x4",1,1,1
"P2",16,FALSE,FALSE,FALSE,FALSE,6,0.543291565763375,0.543291565763375,0.00153710330300687,697.519928711663,0.999999801090196,6,NA,"troot(x4*x4)","troot(x4*x4)*x9","x5",1,0.999997076006896,0.99999707597941
"P3",16,FALSE,FALSE,FALSE,FALSE,4,0.519519633219241,0.519519633219241,0.000965747578960313,673.488289482678,0.999999913037683,4,NA,"troot(x4*x4)","(troot(x4)*troot(x4))*x6","x5",1,1,0.38455153098769
"P4",16,FALSE,FALSE,FALSE,TRUE,9,0.52005230860123,0.466724907176885,0.00131599522621688,674.370049677737,0.999999848016893,10,NA,"x5","x9","x9*troot((x4*x9)*(exp_dbl(x7)*x4))",0.820176882121803,0.708890771766712,0.662546611515281
"P6",16,FALSE,FALSE,FALSE,FALSE,3,0.64150431355363,0.64150431355363,0.000984758599114111,683.748086912524,0.999999908125006,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x6",1,0.999947522486581,0.120127430181033
"P5",17,FALSE,FALSE,FALSE,FALSE,7,0.107617268875467,0.107617268875467,0.00353416519867697,608.19098078762,0.999997830048281,7,NA,"troot(x4)*troot(x4)","x7","(troot(x4)*troot(x4))*x8",1,0.999999954466933,0.999999854065026
