"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S6",10,FALSE,FALSE,FALSE,FALSE,6,0.48336072052325,0.48336072052325,0.00155667850869857,0.00238641340328428,693.653293651192,0.999999807578766,6,2280.65400000004,"troot(x4*x4)","troot(x4*x4)*x7","x9*troot(x4*x4)",1,1,1
"S1",11,FALSE,FALSE,FALSE,FALSE,6,0.543291565763375,0.543291565763375,0.00153469964862229,0.00242109660253718,697.519928711661,0.999999801944972,6,2222.63899999997,"troot(x4*x4)","x9*troot(x4*x4)","troot(x4*x4)*x7",1,1,1
"S2",11,FALSE,FALSE,FALSE,FALSE,6,0.543291565763375,0.543291565763375,0.00153155975571828,0.00242070477092244,682.130232566893,0.999999802009073,6,2401.54999999999,"troot(x4)*troot(x4)","x7*(troot(x4)*troot(x4))","(troot(x4)*troot(x4))*x9",1,1,1
"S3",11,FALSE,FALSE,FALSE,FALSE,5,0.41621099516543,0.41621099516543,0.00090654201423502,0.00158867398644364,673.695386157928,0.999999914723139,5,2210.11300000001,"x6*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x9",1,1,0.583975979471544
"S4",11,TRUE,FALSE,FALSE,FALSE,4,0.189106578715493,-0.0136167766056343,0.00135157727511544,0.00295137706511023,701.548306810373,0.999999705685925,5,2412.41800000001,"troot((x8*x4)*((x8*x4)*x4))","troot((x4*x6))*troot(x4)","x8*x4",1,1,1
"S5",11,FALSE,FALSE,FALSE,FALSE,6,0.500366397342807,0.500366397342807,0.00157283305902671,0.00428608796924369,596.014292441351,0.999999379297068,6,2220.27500000002,"exp_dbl(x6)*(x6*((x6*troot(x4))*(x6*troot(x4))))","(x6*troot(x4))*(x6*troot(x4))","x6*(x6*((x6*troot(x4))*(x6*troot(x4))))",0.999999994718048,0.999991345205101,0.998100321235338
"S6",11,FALSE,FALSE,FALSE,FALSE,7,0.486070042357344,0.486070042357344,0.00152422851199074,0.00241574345532794,682.511832718283,0.99999980281982,7,2313.62900000002,"troot(x4)*troot(x4)","x7*(troot(x4)*troot(x4))","(troot(x4)*troot(x4))*x9",1,1,1
"S1",12,FALSE,FALSE,FALSE,FALSE,5,0.372566941475053,0.372566941475053,0.000913677441330044,0.00162024800076372,683.81122596715,0.999999911299795,5,2530.04599999997,"x6*troot(x4*x4)","troot(x4*x4)","x9",1,1,0.517191460489711
"S2",12,FALSE,FALSE,FALSE,FALSE,7,0.414666552366938,0.414666552366938,0.00153158537589107,0.00241792005940164,697.519928711662,0.999999802464338,7,2490.67499999999,"troot(x4*x4)","troot(x4*x4)*x7","troot(x4*x4)*x9",1,1,1
"S3",12,FALSE,FALSE,FALSE,FALSE,2,0.999997846396447,0.999997846396447,0.000991040889329342,0.00165349049996685,683.748086912524,0.999999907622747,2,2276.533,"x6*troot(x4*x4)","troot(x4*x4)",NA,1,0.999855479769879,NA
"S4",12,TRUE,FALSE,FALSE,FALSE,3,0.782114114595216,0.709485486126955,0.00089264312676018,0.00183055807764136,687.881431327977,0.999999886778564,4,2281.32900000003,"troot((x4*x6)*x4)","x4","x4*x7",1,0.984741566976396,0.984741556220534
"S5",12,FALSE,FALSE,FALSE,FALSE,2,0.999999271234629,0.999999271234629,0.000909723116205407,0.0017603659510282,651.110491843144,0.999999895294968,2,2179.62799999997,"troot(x4*(x4*sigmoid(troot(x6*x4))))","troot(x6*x4)*troot(x6*x4)",NA,1,1,NA
"S6",12,FALSE,FALSE,FALSE,FALSE,5,0.600702470878552,0.600702470878552,0.00163119505664652,0.00239528585969619,679.922939543462,0.999999806145299,5,2213.09300000005,"x9*(troot(x4)*troot(x4))","x5*x5","troot(x4)*troot(x4)",1,0.999999999999334,0.999999999924019
