"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"P2",4,0.765188601192494,1.49905677982399,2.07573753093268,595.293000000001,"x5","x6","exp_dbl(x5)","troot(x7)","exp_dbl(x5)*x4"
"P2",5,0.770426408135564,1.49082034394685,2.05626111959154,607.179,"exp_dbl(x5)","x5","x6","x4","troot(x5)*x4"
"P2",6,0.760582666045778,1.5287810552583,2.09330816199967,579.037,"x6","x5","x4","x4*x5","x5*x5"
"P2",7,0.770268352590979,1.49138721125896,2.05667096048627,602.130000000001,"exp_dbl(x5)","x5","x4*p0(x5)","x7","x6"
"P2",8,0.764898518112445,1.50058255100303,2.07700319000268,575.017,"x6","x5","x4","x5*x5","troot(x7)"
"P2",9,0.753547503036926,1.52178003090113,2.11972122127024,600.811999999998,"x6","x5","x9","x8","x7"
"P2",10,0.766927705329837,1.49442057059062,2.06929449543505,563.060999999998,"exp_dbl(x5)","x5","x6","x9","x8"
"P2",11,0.765124923756437,1.49908421437765,2.07597915379644,604.057999999997,"x5","x4","troot(x7)","exp_dbl(x5)","x4*exp_dbl(x5)"
"P2",12,0.769147352359129,1.4949579328971,2.06118914612196,585.108,"x5","x7","x6","x9","x8"
"P2",13,0.756094695972739,1.51578220653526,2.11040584788183,602.045999999998,"x6","x5","x7","exp_dbl(x4)","exp_dbl(x5)"
"P2",14,0.76550223477447,1.49841170634953,2.07453157472687,570.336000000003,"exp_dbl(x5)","troot(x7)","x5","exp_dbl(x5)*x4","x6"
"P2",15,0.765125570261922,1.50016150498591,2.07533441040399,601.573,"x6","x4","x5","x7","x5*x5"
"P2",16,0.760587685529765,1.52985619119474,2.09337656058463,602.950999999997,"x6","x4","x5","x5*x4","p0(x7)"
"P2",17,0.76260220739014,1.50476077454103,2.08588075139404,606.662,"x6","x9","x4","x8","x5"
"P2",18,0.764936939234839,1.50056399365252,2.0768587523942,583.851000000002,"x5","x6","x9","x4","x5*x4"
"P2",19,0.75629333735159,1.51391592349896,2.10959781056293,598.672999999999,"x7","x5","x9","x8","x6"
"P2",20,0.758487944818314,1.51080986505857,2.10129231632843,585.188999999998,"x4","x6","x9","x5","x8"
"P2",21,0.767715201552095,1.4957983641627,2.06631674441217,602.045999999998,"x5","x6","x7","x4","x4*x5"
"P2",22,0.761727671739992,1.52587063890088,2.08910066768587,586.141,"x6","x5","x4","troot(x7)","x5*x5"
"P2",23,0.765138682133725,1.49924040303713,2.07584008027487,604.884999999998,"x5","x6","x9","exp_dbl(x5)","x8"
"P2",24,0.757216638513595,1.51287518132589,2.10627905879267,595.544000000002,"x7","x5","x6","x9","x8"
"P2",25,0.76563438835493,1.49833783302588,2.07418481709335,567.892,"x5","x6","x9","x8","x4"
"P2",26,0.764940943970604,1.5005529822568,2.07684400155254,648.862000000001,"x5","x6","x4","x5*x5","x5*x4"
"P2",27,0.752261123567243,1.53545506253519,2.12461619659435,582.294000000002,"x5","x7","x6","exp_dbl(x4)","exp_dbl(x5)"
"P2",28,0.764694586510265,1.50147173209612,2.07785441644136,577.606,"x6","x5","x4","x5*x4","p0(x7)"
"P2",29,0.770221674760341,1.49248156661735,2.05715936439946,582.074000000001,"exp_dbl(x5)","x5","x9","x8","x7"
"P2",30,0.764898672019233,1.50058500231422,2.07700265177705,580.796999999999,"x4","x6","troot(x7)","x5","x5*x5"
"P3",1,0.758667182421526,1.51172262884419,2.10065860335447,532.924000000006,"x6","x9","x8","x3","x7"
"P3",2,0.757827977663508,1.51194335677977,2.10382530342603,570.987999999998,"x6","x4","x9","x8","x5"
"P3",3,0.757000992452011,1.51302670224698,2.10696551551294,565.589,"x6","x9","x8","x5","x7"
"P3",4,0.764992239485585,1.50048854159339,2.07664773052959,555.296999999999,"x5","troot(x7)","x4","x4*x5","x9"
"P3",5,0.768938140510629,1.49211647319571,2.06219786191883,557.507999999994,"x5","x6","x4","x9","x8"
"P3",6,0.769724745674624,1.49195688785854,2.05878320393749,576.654999999999,"x4","x5","x9","x8","x6"
"P3",7,0.766330833362951,1.49699274137617,2.07169626514494,573.063000000002,"x6","x5","troot(x7)","x4","x9"
"P3",8,0.754860520746584,1.51772837916219,2.11511386503198,570.506000000001,"x5","x6","x7","exp_dbl(x4)","exp_dbl(x5)"
"P3",9,0.770386013436754,1.49268450957863,2.05643561478517,549.994999999995,"x5","x6","x9","x8","x7"
"P3",10,0.765302031143434,1.49895895731863,2.07545266661289,579.957999999999,"x5","x6","x9","x8","x4"
"P3",11,0.755312140301861,1.51680779005072,2.11342989289181,567.856,"x6","x5","x3","x8","x9"
"P3",12,0.764936922973798,1.50057168202952,2.07685891549509,573.303,"x5","x6","x4","x5*x4","troot(x7)"
"P3",13,0.755300051631289,1.51656493361751,2.11348110915353,571.148999999998,"x6","x5","x9","x8","x3"
"P3",14,0.764942260070845,1.5005164744237,2.07683974977835,558.144,"x5","x6","x4","x5*x5","x4*x5"
"P3",15,0.769623867999048,1.49106756689152,2.05902407144482,564.389000000003,"exp_dbl(x5)","x5","x6","x9","x8"
"P3",16,0.764384151572086,1.50077586910063,2.07872930318063,546.972000000002,"x6","exp_dbl(x5)","x9","x5","x8"
"P3",17,0.759927633569645,1.5102752827737,2.09513314965121,562.336000000003,"x6","x5","x9","x8","x7"
"P3",18,0.754840339666727,1.51771913876161,2.11519023226249,589.845999999998,"exp_dbl(x5)","exp_dbl(x4)","x5","x7","x8"
"P3",19,0.764936964974902,1.50056410698912,2.07685865677335,573.237999999998,"x4","x5","x6","x5*x5","troot(x7)"
"P3",20,0.765036885037267,1.50042634133575,2.07647693987636,590.243999999999,"x5","x6","x9","x8","x4"
"P3",21,0.764936926885383,1.50056513680056,2.07685881077627,589.311000000002,"x6","x4","x4*x5","troot(x7)","x5*x5"
"P3",22,0.758015946297324,1.51503582534455,2.10250475137781,565.906999999999,"x4","x6","x9","x8","x5"
"P3",23,0.765122908154035,1.4990836870558,2.0759869360798,591.084999999999,"x5","x6","x4","x9","x8"
"P3",24,0.770269357276617,1.49138440118925,2.05666746965601,580.341,"x6","exp_dbl(x5)","x5","x9","x7"
"P3",25,0.765499004764298,1.49843980922119,2.07454079225505,570.292999999998,"x6","x5","exp_dbl(x5)","x9","x8"
"P3",26,0.76497065896299,1.50059079394236,2.07673801763605,581.440000000002,"x4","x5","x4*x5","troot(x7)","x5*x5"
"P3",27,0.754968940429648,1.51740556055135,2.11473592767606,533.589999999997,"exp_dbl(x4)","x6","x7","x5","x9"
"P3",28,0.765163161748788,1.49903338378116,2.07583307857644,579.161,"x9","x5","x8","exp_dbl(x5)","x6"
"P3",29,0.76480900386417,1.50062218426775,2.07738960466156,574.362000000001,"x6","x4","x5","x9","x8"
"P3",30,0.764964590156012,1.50045427993458,2.07674900917319,572.700000000004,"x5","x6","x5*x5","x4","x9"
"P4",1,0.754869095438794,1.51767729716535,2.11508111407633,579.639999999999,"x6","exp_dbl(x5)","x7","x5","exp_dbl(x4)"
"P4",2,0.764913196911274,1.50055309219069,2.07694756151379,582.934000000001,"x5","x9","x8","x5*x5","x6"
"P4",3,0.767458956407474,1.49413834074662,2.0671557322589,582.849999999999,"x5","exp_dbl(x5)","x7","x9","x4"
"P4",4,0.766690466659593,1.49482842072797,2.07011728733621,583.828000000001,"x5","x6","x9","x8","x7"
"P4",5,0.770679967915368,1.50647122003566,2.05552338134139,599.514999999999,"x6","x4","x5","x3","x4*x5"
"P4",6,0.764843164392584,1.50113133679073,2.07716093515309,597.254999999997,"x4","x5","x6","x4*x5","x5*x5"
"P4",7,0.764936993686654,1.50057105550964,2.07685864128229,602.757000000005,"x6","x5","x4","x4*x5","x5*x5"
"P4",8,0.757662493472152,1.51321876695709,2.10452146462899,566.754999999997,"x5","x6","x5*x5","x9","x4"
"P4",9,0.761734454790843,1.50598683079659,2.08824672118435,588.957999999999,"x4","x5","x5*x5","x7*x5","x9"
"P4",10,0.759243826284953,1.51248431004224,2.09788195234427,566.885000000002,"x4","x6","x9","x8","p3(x5)"
"P4",11,0.767512335808163,1.50589688569533,2.06699023890327,553.962999999996,"x5","x3","x6","troot(x5)*x3","troot(x7)"
"P4",12,0.770751803754452,1.49046377066512,2.05482118104653,583.909,"x5","x7","p0(x5)*x4","exp_dbl(x5)","x6"
"P4",13,0.767248112085176,1.49858953072323,2.06822037661197,589.07,"x5","x6","x4","x7","x9"
"P4",14,0.767077211179964,1.49919407143599,2.06884492303516,572.929000000004,"x5","x6","x7","exp_dbl(x5)","x4"
"P4",15,0.765350666482406,1.50051683549387,2.07533175146378,589.622000000003,"x6","x5","x9","x8","x5*x4"
"P4",16,0.762611800410625,1.5061740466972,2.08571339912591,568.107000000004,"x5","x6","x4","x9","x8"
"P4",17,0.761956045758793,1.50453642316939,2.08765392188341,594.682000000001,"x5","x6","x9","x8","x3"
"P4",18,0.766271992708958,1.50165093377856,2.07111306647426,629.885999999999,"x4","x9","x8","x3","x7"
"P4",19,0.769281987892998,1.49176114389924,2.06094006984502,566.571000000004,"troot(x7)","exp_dbl(x5)","x6","x5","x4"
"P4",20,0.765058484288711,1.50041053144544,2.07639239405558,593.851999999999,"x4","x5","x5*x5","x6","troot(x7)"
"P4",21,0.763875723720604,1.5037322591285,2.0804746606544,579.006000000001,"x9","x8","x5","x6","x3"
"P4",22,0.764067497519209,1.50008192710045,2.07914521076957,582.739999999998,"x7","x4","x9","x8","exp_dbl(x5)"
"P4",23,0.763477369289506,1.50521450243943,2.08232895718006,559.365999999995,"x6","x5","x7","x9","exp_dbl(x5)"
"P4",24,0.767804252641022,1.49493378987777,2.06545175308198,579.353000000003,"x6","x5","exp_dbl(x5)","x7","x9"
"P4",25,0.771260155901853,1.48771475578059,2.05328968451238,577.152000000002,"x6","x5","exp_dbl(x5)","x4","x5*x4"
"P4",26,0.765487037412946,1.49841427291765,2.07464124821603,592.926999999996,"x5","x6","exp_dbl(x5)","x9","x8"
"P4",27,0.764989527830758,1.50049161993672,2.07665796569251,602.513999999996,"x5","x6","x4","x9","x8"
"P4",28,0.761825219562478,1.52636107549657,2.08875213116099,600.838000000003,"x4","x5","x6","x5*x4","troot(x7)"
"P4",29,0.764317985423718,1.49991623473033,2.07879351676223,594.397000000012,"x5","x4","x6","x9","x8"
"P4",30,0.762811486110145,1.50646472935521,2.08382985727865,592.547999999995,"x7","x6","x9","x8","troot(x3)"
"P5",1,0.764898558514787,1.50058283051593,2.07700303971588,570.429999999993,"x6","x5","x4","x5*x5","x4*x5"
"P5",2,0.764287020164933,1.50151926958384,2.07932806935105,558.55799999999,"x5","x6","x9","x8","x4"
"P5",3,0.765186438978103,1.50018358662916,2.07593913186634,568.872000000003,"x4","x6","x5*x5","troot(x7)","x5*x4"
"P5",4,0.754962105908509,1.51746461718297,2.1147603997914,591.316999999995,"x6","x5","x7","x3","exp_dbl(x4)"
"P5",5,0.772342945747923,1.48387659332567,2.04956052402497,600.385999999999,"x5","x6","x8","x9","x7"
"P5",6,0.770555389934603,1.48968969272978,2.05609837867989,603.870999999999,"x5","x9","x8","exp_dbl(x5)","x4"
"P5",7,0.765184088053795,1.50018983772341,2.07594820410695,566.312999999995,"x6","troot(x7)","x4","x5*x4","x5*x5"
"P5",8,0.764352818881646,1.50065563108874,2.0789870696187,549.019,"x5","x6","x7","x9","x8"
"P5",9,0.754831857671132,1.51774498848926,2.11522467406427,557.141999999993,"x6","x9","x8","x5","x7"
"P5",10,0.765120600259642,1.50021090925246,2.07618596579353,577.678,"x6","x4","x5","x9","x5*x5"
"P5",11,0.761371882028488,1.50778844263918,2.08993247070341,583.414000000004,"x6","x9","x8","x4","x5"
"P5",12,0.771986439791304,1.48621990787464,2.05075790386947,573.804999999993,"x7","x6","x8","x9","p0(x5)*x4"
"P5",13,0.767577573099807,1.49539342654701,2.06669192844709,542.801999999996,"x5","x9","x8","x4","exp_dbl(x5)"
"P5",14,0.758918549031563,1.50943433305275,2.09965048933468,571.534,"x5","x8","x9","x6","x7"
"P5",15,0.75550386836245,1.51665836144671,2.11284970617442,587.894,"x6","x5","x7","x9","x8"
"P5",16,0.765193356332771,1.49903777553019,2.07571955161967,564.452999999994,"x5","x6","x8","exp_dbl(x5)","x4*exp_dbl(x5)"
"P5",17,0.765184154389315,1.50018341452056,2.07594789211726,594.25,"x5","x6","x4","x5*x5","x4*x5"
"P5",18,0.765128812735548,1.5001820031754,2.07615561207554,585.255999999994,"x6","x5","x9","x4","x5*x5"
"P5",19,0.765190319669081,1.50008852640523,2.0759260064394,580.913,"x4","x5*x5","x5","x5*x4","x6"
"P5",20,0.771183567657654,1.48751962475073,2.05333566214001,562.932000000001,"x4","x5","x5*x4","x9","x8"
"P5",21,0.764540999058668,1.50028661057526,2.07827548213168,590.119999999995,"x5","x4","x7","x6","x9"
"P5",22,0.754833862129484,1.51774222178373,2.11521683209709,582.635999999999,"x6","x7","x5","exp_dbl(x5)","exp_dbl(x4)"
"P5",23,0.765630325725294,1.49822413110246,2.0740476350356,556.467999999993,"x6","exp_dbl(x5)","troot(x7)","x5","x4*exp_dbl(x5)"
"P5",24,0.766408591801749,1.50052427747129,2.07138010766017,576.458999999988,"x5","x7","x6","x9","exp_dbl(x5)"
"P5",25,0.753462619157835,1.51893309881996,2.12032494438967,581.179000000004,"x8","x6","x9","x7","x3"
"P5",26,0.764903956795485,1.5005402893411,2.0769834374615,582.870999999999,"x5","x6","x5*x5","x4","x4*sin_deg(x5)"
"P5",27,0.766909646403626,1.49937769593208,2.06948856155321,616.360000000001,"x9","x6","x7","x4","x5"
"P5",28,0.755452887301516,1.51675358181729,2.11306686686893,594.260999999999,"x6","x7","x5","exp_dbl(x4)","exp_dbl(x5)"
"P5",29,0.758223374130816,1.51472490877526,2.10171362827733,639.944000000003,"x4","x9","x8","x6","x7"
"P5",30,0.758023544447476,1.51465925954713,2.10278417639442,601.167000000001,"x9","x5","x8","x4","troot(x7)"
"P6",1,0.757761399743416,1.51342026377967,2.10432102107349,633.187999999995,"x6","x4","x9","x8","x5"
"P6",2,0.76472008139481,1.50086084395693,2.077683053552,654.256000000008,"x5","x9","x8","x6","x4"
"P6",3,0.754835872036578,1.51773107350152,2.11520846103616,652.957999999999,"x6","x7","x5","exp_dbl(x5)","exp_dbl(x4)"
"P6",4,0.757474569131282,1.51320815681687,2.10471913193902,638.162000000011,"x9","x8","x4","x7","x6"
"P6",5,0.769832743644386,1.49012435245636,2.05864935858033,612.506999999998,"x9","x8","x4","x5","exp_dbl(x5)"
