"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",29,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0324463130943589,0.0335217543784845,-104.784229383401,0.999962032227814,1,943.371999999974,"troot(x6)*troot((x4*x4))",NA,NA,1,NA,NA
"S2",29,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0389710554905238,0.0613043955107176,-96.7669448270559,0.999873017210051,3,1044.64700000006,"troot(x4*x4)","x4*x2","x4",1,0.991158506588475,0.10038623343436
"S3",29,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0388585069524889,0.0588622776918987,-96.7669448270558,0.999882932656795,2,998.476000000024,"troot(x4*x4)","x4*x2",NA,1,0.979483837162034,NA
"S4",29,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438330351485947,0.0768501418185339,-94.3406692127019,0.999800450344469,2,1047.32299999997,"troot(x4*(x4*x7))","x4",NA,0.998590525995588,0.162617616953675,NA
"S5",29,FALSE,FALSE,FALSE,FALSE,3,0.284002128515961,0.284002128515961,0.0385678848626612,0.0611088927742214,-101.896843541979,0.999873825827373,3,959.693000000028,"troot(x4)*troot(x4)","x2*x4","x3",1,0.999999999999997,0.104589988124165
"S6",29,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446219634573616,0.0763174960365314,-94.3406692127019,0.99980320690252,1,1102.16900000005,"troot((x4*x7)*x4)",NA,NA,1,NA,NA
"S1",30,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0445204328940545,0.0760021930125272,-94.3406692127019,0.999804829630843,1,995.063000000024,"troot(x4*(x7*x4))",NA,NA,0.998313724257638,NA,NA
"S2",30,FALSE,FALSE,FALSE,TRUE,2,0.665759877520625,0.498640355570775,0.0453512658675981,0.0794574441536962,-94.3406692127019,0.999786680371576,3,1003.92200000002,"troot(x4*(x7*x4))","x10","x4",0.998944038317833,0.176422730949402,0.122614875518737
"S3",30,FALSE,FALSE,FALSE,FALSE,4,0.715723221996778,0.715723221996778,0.0955394224271851,0.344669931744284,-99.5125191073179,0.995986082590585,4,961.805999999982,"x4*troot(x4)","x4","x4*x10",1,1,1
"S4",30,FALSE,FALSE,FALSE,FALSE,4,0.740221798098744,0.740221798098744,0.0921925282688476,0.341241189763904,-99.5125191073179,0.99606554546767,4,1156.82199999999,"x4","x10*x4","x4*troot(x4)",1,1,0.9852582725896
"S5",30,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322849947049023,0.0332351123331405,-99.6543306684783,0.999962678770904,1,917.977000000014,"troot(x6*x4)*troot(x4)",NA,NA,0.9999999989212,NA,NA
"S6",30,FALSE,FALSE,FALSE,FALSE,6,0.520149040744264,0.520149040744264,0.11723211069996,0.470525204566082,-109.648280830627,0.99251955523931,6,1102.27800000005,"x4","x4*troot(x4)","x4*x2",0.999999909522042,0.999999641182261,0.966778186767694
